time,pSTAT5A_rel,pSTAT5B_rel,rSTAT5A_rel,STAT5A,STAT5B,pApB,pApA,pBpB,nucpApA,nucpApB,nucpBpB
53.2,88.10562708828446,68.42444727850099,43.713290991922904,18.904740408135556,7.742920516260053,14.983614171123193,1.7300243894603398e-06,2.902153928491659e-07,145.2304728920395,51.69420698251868,37.941041647696515
53.3,88.08370576495982,68.3917690411881,43.707660096132514,18.921978977084784,7.745502360130523,14.965963507305887,1.7285121718018736e-06,2.896266785454389e-07,145.19300537704865,51.77042409483266,37.926373479955046
53.4,88.06174338169427,68.35902891273922,43.70201446552107,18.939241947977603,7.748099754785329,14.948331768205135,1.727002859467304e-06,2.890402544754937e-07,145.15551542781913,51.84655128155211,37.911696646446785
53.5,88.03973996017338,68.32622712813628,43.69635415202438,18.95652922537244,7.750712622034383,14.930718953327547,1.7254964228425456e-06,2.884561046180262e-07,145.11800314534557,51.9225886391523,37.89701122133065
53.6,88.01769552180309,68.29336392127175,43.690679207315995,18.97384071465921,7.753340884246732,14.913125061960173,1.7239928326381703e-06,2.878742130959935e-07,145.08046862967225,51.99853626410536,37.882317278238936
53.7,87.99561008771391,68.2604395249592,43.684989682809665,18.991176322050645,7.755984464345509,14.895550093172917,1.722492059885661e-06,2.8729456417508336e-07,145.0429119799035,52.074394252879124,37.86761489028193
53.8,87.97348367876457,68.22745417094346,43.679285629661905,19.008535954573674,7.758643285802933,14.87799404582094,1.7209940759337042e-06,2.8671714226219616e-07,145.0053332942138,52.15016270193604,37.85290413005253
53.9,87.95131631554571,68.19440808991102,43.67356709877449,19.025919520060935,7.761317272635362,14.860456918547012,1.7194988524445408e-06,2.86141931903952e-07,144.96773266985795,52.225841707732116,37.83818506963081
54.0,87.92910801838394,68.1613015115,43.66783414079694,19.043326927142378,7.7640063493984055,14.842938709783875,1.7180063613903587e-06,2.855689177852121e-07,144.93011020318096,52.30143136671578,37.823457780588505
54.1,87.90685880734522,68.12813466431022,43.66208680612892,19.060758085236944,7.766710441182079,14.825439417756533,1.7165165750497321e-06,2.849980847276205e-07,144.89246598962796,52.376931775326874,37.80872233399348
54.2,87.88456870223874,68.09490777591304,43.65632514492269,19.07821290454436,7.76942947360602,14.80795904048456,1.7150294660041067e-06,2.844294176881624e-07,144.85480012375393,52.45234302999556,37.79397880041415
54.3,87.86223772262052,68.06162107286121,43.6505492070855,19.095691296037014,7.772163372814741,14.79049757578436,1.7135450071343279e-06,2.838629017577407e-07,144.81711269923332,52.52766522714131,37.77922724992385
54.4,87.83986588779688,68.02827478069838,43.64475904228196,19.11319317145194,7.774912065472948,14.77305502127141,1.7120631716172183e-06,2.8329852215976957e-07,144.77940380886957,52.60289846317188,37.764467752105126
54.5,87.81745321682824,67.99486912396891,43.63895469993636,19.130718443282845,7.777675478760901,14.755631374362476,1.710583932922191e-06,2.8273626424878597e-07,144.7416735446045,52.678042834482255,37.74970037605405
54.6,87.79499972853242,67.96140432622718,43.63313622923501,19.148267024772295,7.7804535403698125,14.738226632277806,1.709107264807911e-06,2.821761135090772e-07,144.70392199752766,52.75309843745367,37.73492519038444
54.7,87.77250544148833,67.92788061004697,43.62730367912852,19.165838829903933,7.783246178497319,14.7208407920433,1.7076331413189988e-06,2.8161805555332495e-07,144.66614925788548,52.82806536845261,37.72014226323204
54.8,87.74997037403924,67.8942981970308,43.62145709833406,19.1834337733948,7.786053321842977,14.703473850492655,1.7061615367827752e-06,2.8106207612126724e-07,144.6283554150904,52.902943723829836,37.705351662258686
54.9,87.72739454429629,67.86065730781903,43.61559653533766,19.201051770687762,7.788874899603815,14.68612580426949,1.7046924258060428e-06,2.805081610783747e-07,144.5905405577298,52.97773359991939,37.690553454656374
55.0,87.70477797014198,67.82695816209892,43.609722038396356,19.218692737943993,7.791710841469934,14.668796649829453,1.7032257832719172e-06,2.799562964145443e-07,144.55270477357504,53.05243509303765,37.675747707151366
55.1,87.68212066923331,67.79320097861374,43.60383365554042,19.236356592035552,7.794561077620151,14.651486383442284,1.7017615843366868e-06,2.794064682428082e-07,144.51484814959002,53.12704829948236,37.66093448600818
55.2,87.65942265900536,67.75938597517147,43.597931434575564,19.25404325053805,7.797425538717686,14.634195001193888,1.7002998044267259e-06,2.7885866279805815e-07,144.47697077194007,53.20157331553171,37.64611385703357
55.3,87.63668395667429,67.72551336865368,43.592015423085066,19.2717526317234,7.800304155905898,14.616922498988355,1.6988404192354304e-06,2.7831286643578546e-07,144.4390727260004,53.276010237443394,37.63128588558048
55.4,87.61390457924082,67.69158337502421,43.58608566843188,19.28948465455262,7.8031968608040625,14.599668872549978,1.6973834047202065e-06,2.777690656308357e-07,144.40115409636465,53.3503591614537,37.616450636551924
55.5,87.59108454349345,67.6575962093378,43.58014221776077,19.307239238668757,7.806103585503192,14.582434117425251,1.695928737099488e-06,2.772272469761787e-07,144.36321496685332,53.424620183776575,37.60160817440485
55.6,87.56822386601146,67.62355208574853,43.574185118000436,19.32501630438986,7.809024262561904,14.565218228984827,1.6944763928497923e-06,2.7668739718169355e-07,144.32525542052204,53.498793400602736,37.586758563153964
55.7,87.54532256316834,67.58945121751827,43.56821441586548,19.342815772702036,7.811958825002321,14.548021202425476,1.6930263487028192e-06,2.7614950307296685e-07,144.28727553966976,53.57287890809879,37.571901866375505
55.8,87.52238065113464,67.55529381702502,43.562230157858515,19.360637565252595,7.814907206306031,14.530843032772008,1.691578581642578e-06,2.75613551590107e-07,144.2492754058469,53.64687680240633,37.55703814721098
55.9,87.49939814588132,67.52108009577113,43.5562323902722,19.378481604343254,7.817869340410068,14.513683714879186,1.6901330689025532e-06,2.750795297865711e-07,144.21125509986337,53.72078717964112,37.54216746837088
56.0,87.47637506318272,67.48681026439151,43.55022115919122,19.396347812923427,7.820845161702952,14.496543243433607,1.688689787962906e-06,2.745474248280068e-07,144.17321470179647,53.79461013589215,37.52728989213833
56.1,87.4533114186195,67.45248453266157,43.5441965104942,19.41423611458359,7.823834605020756,14.479421612955575,1.6872487165477146e-06,2.7401722399110764e-07,144.1351542909988,53.868345767220845,37.512405480372735
56.2,87.43020722758187,67.41810310950535,43.53815848985582,19.43214643354871,7.826837605643222,14.46231881780095,1.685809832622237e-06,2.7348891466248085e-07,144.09707394610598,53.941994169660205,37.49751429451337
56.3,87.40706250527238,67.38366620300334,43.53210714274859,19.45007869467174,7.829854099289914,14.445234852162976,1.6843731143902217e-06,2.7296248433753097e-07,144.05897374504437,54.01555543921397,37.48261639558294
56.4,87.38387726670895,67.34917402040028,43.526042514444875,19.46803282342722,7.832884022116408,14.428169710074085,1.6829385402912407e-06,2.7243792061935366e-07,144.02085376503854,54.089029671855805,37.46771184419105
56.5,87.36065152672786,67.31462676811292,43.51996465001875,19.486008745904908,7.835927310710524,14.411123385407699,1.6815060889980623e-06,2.719152112176452e-07,143.9827140826189,54.16241696352848,37.452800700537786
56.6,87.33738529998652,67.28002465173772,43.5138735943479,19.5040063888035,7.838983902088591,14.39409587187999,1.6800757394140543e-06,2.71394343947623e-07,143.9445547736291,54.235717410143046,37.43788302441708
56.7,87.31407860096644,67.24536787605828,43.50776939211546,19.522025679424413,7.8420537336917615,14.377087163051645,1.678647470670615e-06,2.708753067289596e-07,143.90637591323332,54.30893110757808,37.422958875220175
56.8,87.290731443976,67.21065664505298,43.5016520878119,19.540066545665642,7.845136743382346,14.360097252329588,1.677221262124642e-06,2.703580875847293e-07,143.86817757592354,54.382058151678855,37.40802831193898
56.9,87.26734384315334,67.17589116190234,43.49552172573677,19.558128916015683,7.848232869440201,14.343126132968704,1.6757970933560304e-06,2.6984267464036585e-07,143.82995983552672,54.4550986382566,37.39309139316943
57.0,87.24391581246913,67.14107162899633,43.489378350000585,19.576212719547513,7.8513420505591425,14.326173798073544,1.6743749441651993e-06,2.6932905612263465e-07,143.79172276521192,54.5280526630877,37.37814817711481
57.1,87.22044736572924,67.1061982479416,43.48322200452657,19.594317885912638,7.8544642258434,14.309240240599994,1.6729547945706489e-06,2.688172203586142e-07,143.7534664374973,54.600920321912945,37.363198721589015
57.2,87.19693851657766,67.07127121956877,43.47705273305242,19.612444345335224,7.857599334804107,14.292325453356948,1.671536624806549e-06,2.683071557746916e-07,143.7151909242571,54.673701710436774,37.34824308401982
57.3,87.17338927849899,67.03629074393946,43.4708705791321,19.630592028606262,7.860747317355823,14.275429429007954,1.67012041532036e-06,2.677988508955687e-07,143.67689629672833,54.74639692432654,37.33328132145209
57.4,87.14979966482139,67.00125702035326,43.46467558613749,19.648760867077826,7.863908113813097,14.258552160072833,1.6687061467704737e-06,2.672922943432797e-07,143.63858262551784,54.81900605921177,37.31831349055097
57.5,87.12616968871897,66.9661702473549,43.4584677972602,19.66695079265736,7.8670816648870545,14.24169363892931,1.6672938000238936e-06,2.6678747483622085e-07,143.60024998060885,54.89152921068343,37.303339647605014
57.6,87.10249936321459,66.93103062274088,43.45224725551319,19.685161737802055,7.8702679116820295,14.224853857814592,1.665883356153933e-06,2.6628438118819027e-07,143.56189843136758,54.96396647429321,37.28835984852935
57.7,87.07878870118245,66.89583834356645,43.44601400373248,19.703393635513287,7.873466795692226,14.208032808826959,1.6644747964379516e-06,2.6578300230743974e-07,143.5235280465499,55.03631794555282,37.27337414886875
57.8,87.05503771535062,66.86059360615229,43.43976808457881,19.72164641933108,7.876678258798409,14.19123048392732,1.6630681023551106e-06,2.6528332719573756e-07,143.4851388943078,55.10858371993326,37.25838260380067
57.9,87.0312464183037,66.8252966060912,43.43350954053929,19.73992002332868,7.879902243264637,14.174446874940767,1.6616632555841608e-06,2.647853449474411e-07,143.44673104219578,55.18076389286417,37.24338526813833
58.0,87.00741482248526,66.78994753825472,43.427238413929025,19.758214382107138,7.883138691735016,14.157681973558098,1.6602602380012536e-06,2.642890447485812e-07,143.40830455717727,55.252858559733106,37.2283821963337
58.1,86.98354294020041,66.75454659679964,43.4209547468927,19.77652943078998,7.886387547230493,14.140935771337341,1.6588590316777818e-06,2.637944158759566e-07,143.3698595056308,55.32486781588486,37.21337344248043
58.2,86.95963078361828,66.71909397517442,43.41465858140624,19.794865105017948,7.889648753145683,14.124208259705249,1.6574596188782415e-06,2.6330144769623767e-07,143.33139595335632,55.3967917566208,37.198359060316875
58.3,86.9356783647745,66.6835898661257,43.40834995927833,19.81322134094374,7.89292225324572,14.107499429958784,1.6560619820581285e-06,2.628101296650833e-07,143.2929139655813,55.46863047719821,37.18333910322893
58.4,86.91168569557365,66.64803446170457,43.40202892215199,19.83159807522688,7.896207991663145,14.090809273266585,1.6546661038618482e-06,2.623204513262637e-07,143.2544136069669,55.54038407282963,37.16831362425298
58.5,86.88765278779164,66.6124279532728,43.39569551150617,19.84999524502857,7.899505912894821,14.074137780670426,1.6532719671206615e-06,2.6183240231079734e-07,143.21589494161378,55.612052638682194,37.15328267607871
58.6,86.8635796530782,66.57677053150908,43.38934976865722,19.86841278800667,7.90281596179888,14.057484943086656,1.6518795548506497e-06,2.6134597233609494e-07,143.1773580330683,55.68363626987699,37.13824631105198
58.7,86.83946630295917,66.54106238641525,43.38299173476044,19.886850642310666,7.906138083591704,14.040850751307618,1.650488850250701e-06,2.60861151205114e-07,143.13880294432815,55.75513506148844,37.12320458117759
58.8,86.81531274883892,66.50530370732214,43.37662145081158,19.90530874657674,7.909472223844923,14.024235196003064,1.6490998367005315e-06,2.603779288055234e-07,143.10022973784845,55.826549108543645,37.108157538122086
58.9,86.79111900200263,66.46949468289583,43.37023895764831,19.92378703992286,7.9128183284824605,14.007638267721545,1.647712497758719e-06,2.5989629510887645e-07,143.06163847554728,55.897878506021804,37.093105233216505
59.0,86.76688507361872,66.4336355011434,43.36384429595173,19.94228546194394,7.9161763437775905,13.991059956891801,1.6463268171607643e-06,2.594162401697946e-07,143.02302921881144,55.969123348853564,37.07804771745908
59.1,86.74261097474103,66.397726349419,43.357437506247805,19.960803952707032,7.919546216350035,13.974500253824123,1.6449427788171762e-06,2.5893775412515904e-07,142.98440202850216,56.04028373192043,37.06298504151796
59.2,86.71829671631112,66.36176741442955,43.35101862890876,19.979342452746614,7.922927893163084,13.957959148711705,1.6435603668115815e-06,2.5846082719331185e-07,142.94575696496054,56.11135975005417,37.047917255733886
59.3,86.69394230916059,66.32575888224049,43.34458770415464,19.997900903059872,7.926321321520745,13.94143663163199,1.642179565398851e-06,2.57985449673267e-07,142.90709408801317,56.18235149803619,37.0328444101228
59.4,86.66954776401322,66.2897009382816,43.33814477205454,20.01647924510206,7.929726449064922,13.924932692547989,1.6408003590032549e-06,2.575116119439286e-07,142.86841345697755,56.253259070597004,37.017766554378504
59.5,86.64511309148727,66.25359376735253,43.33168987252818,20.035077420781917,7.933143223772618,13.908447321309596,1.6394227322166327e-06,2.5703930446331934e-07,142.8297151306675,56.3240825624156,37.002683737875245
59.6,86.62063830209765,66.21743755362843,43.32522304534718,20.053695372457106,7.936571593953166,13.891980507654898,1.6380466697965943e-06,2.5656851776781657e-07,142.7909991673984,56.39482206811889,36.987596009670284
59.7,86.59612340625806,66.18123248066557,43.318744330136454,20.07233304292972,7.940011508245491,13.87553224121144,1.6366721566647323e-06,2.5609924247139827e-07,142.75226562499262,56.46547768228116,36.972503418506435
59.8,86.57156841428315,66.14497873140665,43.31225376637563,20.090990375441844,7.9434629156153935,13.85910251149752,1.6352991779048613e-06,2.556314692648953e-07,142.71351456078463,56.536049499423484,36.9574060128146
59.9,86.54697333639075,66.10867648818633,43.30575139340033,20.109667313671142,7.946925765352856,13.842691307923433,1.6339277187612763e-06,2.551651889152533e-07,142.67474603162623,56.60653761401318,36.94230384071627
60.0,86.52233818270388,66.07232593273653,43.29923725040348,20.128363801726493,7.950400007069386,13.82629861979273,1.632557764637035e-06,2.547003922648035e-07,142.63596009389158,56.676942120463266,36.92719695002597
60.1,86.49766296325286,66.03592724619183,43.29271137643673,20.147079784143692,7.953885590695376,13.809924436303453,1.6311893010922537e-06,2.5423707023054034e-07,142.5971568034824,56.74726311313192,36.912085388253765
60.2,86.47294768797751,65.99948060909459,43.28617381041162,20.165815205881174,7.957382466477489,13.793568746549347,1.6298223138424276e-06,2.537752138034073e-07,142.55833621583275,56.817500686321935,36.89696920260763
60.3,86.44819236672905,65.96298620140027,43.27962459110105,20.184570012315792,7.960890584976076,13.777231539521088,1.6284567887567713e-06,2.5331481404759095e-07,142.51949838591426,56.88765493428021,36.8818484399959
60.4,86.42339700927225,65.92644420248244,43.27306375714037,20.203344149238646,7.964409897062609,13.760912804107463,1.6270927118565769e-06,2.528558620998234e-07,142.48064336824075,56.95772595119721,36.86672314702962
60.5,86.3985616252874,65.88985479113803,43.26649134702877,20.222137562850946,7.967940353917145,13.744612529096567,1.625730069313589e-06,2.5239834916869064e-07,142.44177121687326,57.02771383120647,36.85159337002492
60.6,86.37368622437242,65.85321814559225,43.25990739913051,20.24095019975992,7.971481907025811,13.728330703176983,1.6243688474484093e-06,2.5194226653395033e-07,142.40288198542478,57.09761866838405,36.83645915500537
60.7,86.34877081604473,65.81653444350358,43.25331195167617,20.25978200697476,7.9750345081783145,13.712067314938931,1.6230090327289029e-06,2.514876055458562e-07,142.36397572706497,57.167440556748076,36.82132054770427
60.8,86.32381540974329,65.77980386196879,43.24670504276379,20.278632931902624,7.978598109465478,13.69582235287543,1.6216506117686387e-06,2.510343576244903e-07,142.32505249452487,57.2371795902582,36.80617759356694
60.9,86.29882001483054,65.74302657752773,43.240086710360245,20.297502922344673,7.982172663276795,13.679595805383434,1.6202935713253403e-06,2.505825142591016e-07,142.28611234010154,57.306835862815156,36.791030337753035
61.0,86.27378464059436,65.70620276616822,43.23345699230233,20.31639192649213,7.98575812229801,13.66338766076496,1.618937898299353e-06,2.5013206700745327e-07,142.24715531566267,57.37640946826022,36.77587882513875
61.1,86.24870929625,65.6693326033308,43.22681592629798,20.335299892922418,7.9893544395087215,13.647197907228204,1.6175835797321378e-06,2.4968300749517615e-07,142.2081814726511,57.44590050037477,36.76072310031906
61.2,86.22359399094195,65.6324162639135,43.22016354992746,20.354226770595307,7.992961568180008,13.631026532888654,1.6162306028047719e-06,2.492353274151292e-07,142.1691908620893,57.515309052879786,36.74556320760997
61.3,86.19843873374585,65.59545392227648,43.2134999006446,20.373172508849116,7.996579461872077,13.61487352577018,1.614878954836475e-06,2.4878901852676733e-07,142.13018353458386,57.5846352194354,36.730399191050644
61.4,86.17324353367037,65.55844575224671,43.20682501577781,20.39213705739694,8.000208074431933,13.598738873806116,1.6135286232831467e-06,2.483440726555162e-07,142.09115954032987,57.65387909364041,36.715231094405624
61.5,86.1480083996591,65.52139192712255,43.20013893253134,20.411120366322933,8.003847359991074,13.582622564840337,1.612179595735926e-06,2.479004816921533e-07,142.0521189291152,57.72304076903186,36.70005896116695
61.6,86.12273334059238,65.48429261967826,43.1934416879864,20.430122386078622,8.007497272963198,13.566524586628324,1.6108318599197634e-06,2.474582375921959e-07,142.013061750325,57.79212033908453,36.68488283455631
61.7,86.09741836528903,65.44714800216856,43.186733319102245,20.449143067479255,8.011157768041944,13.550444926838212,1.609485403692011e-06,2.470173323752961e-07,141.97398805294569,57.86111789721054,36.66970275752713
61.8,86.07206348250831,65.40995824633298,43.180013862717345,20.46818236170019,8.014828800198647,13.534383573051835,1.608140215041031e-06,2.465777581246419e-07,141.93489788556946,57.93003353675888,36.654518772766686
61.9,86.04666870095167,65.37272352340041,43.17328335555046,20.48724022027332,8.018510324680113,13.518340512765755,1.6067962820848133e-06,2.4613950698636453e-07,141.89579129639822,57.99886735101499,36.63933092269814
62.0,86.02123402926449,65.3354440040933,43.16654183420168,20.50631659508355,8.022202297006421,13.502315733392287,1.605453593069618e-06,2.4570257116895284e-07,141.85666833324782,58.06761943320031,36.62413924948264
62.1,85.99575947603786,65.29811985863206,43.15978933515361,20.52541143836528,8.02590467296874,13.486309222260507,1.6041121363686298e-06,2.452669429426739e-07,141.81752904355218,58.13628987647188,36.608943795021304
62.2,85.9702450498104,65.26075125673938,43.15302589477237,20.544524702698936,8.029617408627166,13.470320966617258,1.6027719004806226e-06,2.4483261463899907e-07,141.77837347436727,58.20487877392188,36.59374460095727
62.3,85.94469075906991,65.22333836764435,43.146251549308666,20.56365634100756,8.033340460308581,13.454350953628138,1.6014328740286478e-06,2.443995786500366e-07,141.73920167237512,58.27338621857724,36.57854170867768
62.4,85.9190966122551,65.1858813600866,43.13946633489884,20.582806306553408,8.037073784604539,13.438399170378482,1.600095045758734e-06,2.4396782742797154e-07,141.70001368388773,58.34181230339924,36.56333515931566
62.5,85.89346261775741,65.14838040232065,43.13267028756597,20.60197455293458,8.040817338369152,13.422465603874334,1.5987584045385994e-06,2.435373534845091e-07,141.6608095548511,58.41015712128308,36.54812499375227
62.6,85.86778878392256,65.11083566211983,43.12586344322077,20.6211610340817,8.044571078717018,13.406550241043414,1.5974229393563826e-06,2.431081493903263e-07,141.62158933084905,58.47842076505748,36.532911252618455
62.7,85.84207511905234,65.07324730678039,43.11904583766276,20.64036570425464,8.048334963021155,13.390653068736064,1.5960886393193838e-06,2.426802077745284e-07,141.582353057107,58.5466033274843,36.517693976296975
62.8,85.81632163140621,65.03561550312551,43.112217506581125,20.659588518039236,8.052108948910956,13.374774073726202,1.5947554936528263e-06,2.42253521324111e-07,141.54310077849587,58.61470490125813,36.5024732049243
62.9,85.79052832920298,64.99794041750923,43.10537848555588,20.678829430344084,8.055892994270165,13.358913242712246,1.5934234916986248e-06,2.418280827834283e-07,141.50383253953572,58.682725579005925,36.48724897839249
63.0,85.76469522062244,64.96022221582047,43.09852881005872,20.69808839639734,8.05968705723487,13.343070562318045,1.5920926229141744e-06,2.4140388495366665e-07,141.46454838439956,58.750665453286594,36.472021336351105
63.1,85.73882231380705,64.92246106348686,43.09166851545405,20.717365371743558,8.063491096191514,13.3272460190938,1.5907628768711506e-06,2.409809206923241e-07,141.42524835691702,58.81852461659065,36.456790318209016
63.2,85.71290961686341,64.8846571254786,43.08479763699999,20.736660312240566,8.067305069774932,13.31143959951696,1.5894342432543178e-06,2.4055918291269476e-07,141.38593250057792,58.886303161339825,36.441555963136274
63.3,85.686957137864,64.8468105663122,43.07791620984926,20.755973174056372,8.071128936866389,13.295651289993135,1.5881067118603633e-06,2.4013866458335996e-07,141.34660085853596,58.954001179886696,36.426318310065916
63.4,85.66096488484871,64.80892155005444,43.071024269050234,20.775303913666093,8.074962656591653,13.27988107685697,1.5867802725967313e-06,2.3971935872768265e-07,141.3072534736122,59.02161876451434,36.411077397695784
63.5,85.63493286582641,64.77099024032592,43.06412184954779,20.794652487848925,8.078806188319076,13.264128946373042,1.5854549154804775e-06,2.3930125842330905e-07,141.26789038829867,59.08915600743595,36.3958332644903
63.6,85.60886108877656,64.73301680030482,43.057208986184285,20.814018853685145,8.082659491657697,13.248394884736722,1.584130630637139e-06,2.388843568016745e-07,141.22851164476177,59.15661300079451,36.38058594868225
63.7,85.58274956165069,64.69500139273055,43.0502857137005,20.833402968553127,8.08652252645536,13.232678878075046,1.5828074082996086e-06,2.384686470475152e-07,141.18911728484582,59.2239898366624,36.36533548827454
63.8,85.55659829237389,64.65694417990736,43.04335206673646,20.852804790126402,8.090395252796846,13.216980912447564,1.5814852388070276e-06,2.3805412239838446e-07,141.14970735007643,59.2912866070411,36.35008192104193
63.9,85.53040728884655,64.618845323708,43.036408079832505,20.87222427637077,8.094277631002033,13.201300973847195,1.5801641126036912e-06,2.376407761441738e-07,141.11028188166387,59.35850340386084,36.334825284532755
64.0,85.50417655894562,64.58070498557713,43.02945378743003,20.891661385541372,8.098169621624058,13.18563904820106,1.5788440202379636e-06,2.3722860162664016e-07,141.0708409205064,59.425640318980214,36.31956561607067
64.1,85.47790611052626,64.54252332653492,43.022489223872455,20.91111607617987,8.102071185447507,13.169995121371318,1.5775249523612064e-06,2.3681759223893703e-07,141.0313845071937,59.49269744418591,36.3043029527563
64.2,85.45159595142329,64.50430050718046,43.015514423406096,20.930588307111606,8.10598228348662,13.154369179155985,1.5762068997267182e-06,2.364077414251508e-07,140.99191268201002,59.55967487119235,36.28903733146896
64.3,85.42524608945266,64.46603668769532,43.00852942018102,20.950078037442807,8.109902876983499,13.138761207289757,1.5748898531886915e-06,2.3599904267984192e-07,140.9524254849375,59.62657269164136,36.27376878886829
64.4,85.39885653241289,64.42773202784677,43.0015342482519,20.96958522655782,8.113832927406357,13.123171191444806,1.5735738037011688e-06,2.3559148954759098e-07,140.9129229556593,59.69339099710187,36.258497361395904
64.5,85.37242728808658,64.3893866869913,42.994528941578935,20.98910983411636,8.117772396447752,13.107599117231588,1.572258742317025e-06,2.351850756225492e-07,140.87340513356293,59.76012987906958,36.243223085277066
64.6,85.34595836424181,64.35100082407787,42.987513534028615,21.0086518200508,8.121721246022869,13.09204497019963,1.570944660186953e-06,2.3477979454799393e-07,140.83387205774324,59.826789428966656,36.22794599652227
64.7,85.31944976863358,64.31257459765119,42.98048805937458,21.0282111445635,8.125679438267792,13.076508735838319,1.5696315485584586e-06,2.3437564001588774e-07,140.7943237670056,59.89336973814143,36.212666130928866
64.8,85.29290150900516,64.27410816585507,42.9734525512985,21.047787768124106,8.129646935537803,13.060990399577676,1.5683193987748746e-06,2.3397260576644456e-07,140.75476029986905,59.959870897868065,36.19738352408264
64.9,85.26631359308963,64.23560168643553,42.96640704339083,21.067381651466963,8.133623700405698,13.045489946789123,1.5670082022743774e-06,2.3357068558769654e-07,140.71518169456917,60.0262929993463,36.18209821135941
65.0,85.23968602861125,64.19705531674418,42.959351569151686,21.08699275558847,8.137609695660107,13.030007362786254,1.5656979505890196e-06,2.3316987331506894e-07,140.67558798906134,60.09263613370111,36.16681022792658
65.1,85.21301882328665,64.15846921374111,42.9522861619916,21.10662104174452,8.141604884303845,13.014542632825574,1.5643886353437755e-06,2.3277016283095726e-07,140.63597922102352,60.15890039198245,36.1515196087447
65.2,85.18631198482647,64.11984353399826,42.94521085523234,21.12626647144795,8.145609229552267,12.999095742107256,1.563080248255589e-06,2.3237154806430945e-07,140.59635542785932,60.22508586516494,36.13622638856898
65.3,85.1595655209366,64.08117843370242,42.9381256821077,21.145929006465966,8.149622694831633,12.983666675775888,1.5617727811324373e-06,2.3197402299021215e-07,140.5567166467009,60.291192644147586,36.12093060195085
65.4,85.13277943931948,64.0424740686583,42.93103067576429,21.1656086088177,8.153645243777504,12.968255418921185,1.5604662258724098e-06,2.3157758162948175e-07,140.51706291441184,60.357220819753515,36.105632283239444
65.5,85.10595374767554,64.0037305942915,42.92392586926231,21.18530524077167,8.157676840233135,12.952861956578742,1.5591605744627832e-06,2.3118221804825833e-07,140.47739426759009,60.42317048272966,36.0903314665831
65.6,85.07908845370446,63.964948165651684,42.91681129557629,21.20501886484337,8.161717448247892,12.937486273730727,1.5578558189791224e-06,2.307879263576052e-07,140.43771074257072,60.48904172374654,36.07502818593086
65.7,85.05218356510656,63.92612693741534,42.90968698759588,21.22474944379282,8.165767032075685,12.922128355306606,1.5565519515843847e-06,2.3039470071311208e-07,140.39801237542875,60.55483463339795,36.05972247503392
65.8,85.02523908958402,63.88726706388891,42.90255297812663,21.24449694062214,8.169825556173405,12.906788186183856,1.555248964528025e-06,2.300025353145016e-07,140.35829920198202,60.62054930220069,36.04441436744711
65.9,84.99825503484229,63.84836869901155,42.89540929989065,21.264261318573197,8.173892985199384,12.891465751188644,1.5539468501451308e-06,2.296114244052405e-07,140.3185712577938,60.68618582059434,36.02910389653032
66.0,84.97123140859127,63.80943199635807,42.88825598552744,21.284042541125224,8.177969284011862,12.876161035096537,1.5526456008555473e-06,2.29221362272155e-07,140.27882857817562,60.75174427894096,36.01379109544996
66.1,84.94416821854665,63.770457109141844,42.881093067594556,21.30384057199249,8.182054417667473,12.860874022633174,1.5513452091630238e-06,2.288323432450489e-07,140.23907119818992,60.81722476752486,35.99847599718035
66.2,84.91706547243119,63.73144419021745,42.873920578568374,21.32365537512199,8.186148351419742,12.84560469847495,1.5500456676543621e-06,2.2844436169632706e-07,140.19929915265277,60.88262737655235,35.98315863450514
66.3,84.88992317797593,63.69239339208369,42.8667385508448,21.343486914691134,8.190251050717594,12.830353047249696,1.5487469689985822e-06,2.280574120406219e-07,140.15951247613646,60.94795219615145,35.96783904001872
66.4,84.86274134292148,63.65330486688619,42.85954701673995,21.363335155105506,8.194362481203877,12.815119053537327,1.547449105946091e-06,2.2767148873442293e-07,140.1197112029721,61.01319931637171,35.952517246127584
66.5,84.83551997501931,63.61417876642015,42.852346008490905,21.383200060996593,8.198482608713899,12.79990270187052,1.5461520713278608e-06,2.2728658627571195e-07,140.07989536725233,61.07836882718391,35.93719328505173
66.6,84.80825908203282,63.575015242133134,42.845135558256366,21.403081597219575,8.202611399273978,12.784703976735356,1.54485585805462e-06,2.2690269920360004e-07,140.04006500283376,61.143460818479845,35.92186718882598
66.7,84.78095867173876,63.53581444512765,42.83791569811734,21.42297972885112,8.206748819100001,12.769522862571968,1.5435604591160475e-06,2.2651982209796874e-07,140.0002201433395,61.208475380072116,35.90653898930136
66.8,84.75361875192824,63.4965765261638,42.83068646007788,21.442894421187187,8.210894834595996,12.754359343775187,1.5422658675799819e-06,2.2613794957911564e-07,139.96036082216182,61.27341260169381,35.891208718146444
66.9,84.7262393304082,63.457301635662034,42.823447876065664,21.462825639740892,8.215049412352725,12.739213404695167,1.5409720765916335e-06,2.2575707630740235e-07,139.92048707246445,61.338272572998406,35.87587640684865
67.0,84.69882041500232,63.41798992370549,42.81619997793279,21.482773350240343,8.21921251914628,12.724085029638031,1.53967907937281e-06,2.2537719698290716e-07,139.88059892718522,61.403055383559405,35.86054208671556
67.1,84.67136201355235,63.37864154004288,42.80894279745632,21.502737518626546,8.223384121936691,12.708974202866473,1.5383868692211477e-06,2.249983063450797e-07,139.84069641903835,61.467761122870215,35.845205788876264
